benchmark, unique_loop_id, loop_nest_level, dynOp_count, floatOp_count, branchOp_count, memOp_count, operands_count, implicit_instr_count, unique_pred_count, trip_count, loop_calls, reuse_count, use_count, def_count, store_count, load_count
445.gobmk,445.gobmk_15,1,111,0,0.198198,0.513514,1.87387,0.0900901,0.027027,1,0,0,1.02703,0, 0.108108, 0.288288
445.gobmk,445.gobmk_16,3,56,0,0.178571,0.482143,1.66071,0.142857,0.0357143,5,0,0,1.05357,0, 0.0535714, 0.321429
445.gobmk,445.gobmk_17,2,245,0,0.212245,0.489796,1.7551,0.0897959,0.0244898,1,0,0,1.02041,0, 0.102041, 0.285714
445.gobmk,445.gobmk_18,1,211,0.00947867,0.161137,0.507109,1.74408,0.123223,0.028436,1,0,7,1.12322,0, 0.123223, 0.298578
445.gobmk,445.gobmk_19,1,92,0,0.163043,0.402174,1.82609,0.163043,0.0326087,1,0,0,1.05435,0, 0, 0.282609
445.gobmk,445.gobmk_20,2,123,0.0162602,0.105691,0.544715,1.65854,0.138211,0.0243902,5,0,0,1.17073,0, 0.0406504, 0.373984
445.gobmk,445.gobmk_21,1,31,0,0.290323,0.419355,1.77419,0.0967742,0.0967742,380,0,0,0.967742,0, 0.0645161, 0.290323
445.gobmk,445.gobmk_22,2,71,0,0.267606,0.352113,1.6338,0.15493,0.028169,1,0,0,0.802817,0, 0.0140845, 0.239437
445.gobmk,445.gobmk_23,1,4,0,0.5,0.25,1.5,0,0,1,0,0,0.25,0, 0.25, 0
445.gobmk,445.gobmk_24,1,28,0,0.25,0.5,1.5,0.178571,0.0714286,380,0,0,0.928571,0, 0.0714286, 0.285714
445.gobmk,445.gobmk_25,3,33,0,0.181818,0.484848,1.66667,0.181818,0.0606061,1,0,0,1.06061,0, 0.030303, 0.333333
445.gobmk,445.gobmk_26,2,83,0,0.240964,0.46988,1.63855,0.144578,0.0361446,380,0,0,1,0, 0.0843373, 0.289157
445.gobmk,445.gobmk_27,1,4,0,0.25,0.5,1.5,0,0,1,0,0,1,0, 0.25, 0.25
445.gobmk,445.gobmk_28,1,74,0,0.202703,0.5,1.71622,0.189189,0.027027,380,0,0,0.986486,0, 0.0405405, 0.283784
445.gobmk,445.gobmk_29,1,181,0,0.149171,0.61326,1.71271,0.132597,0.0110497,380,0,0,1.01105,0, 0.0994475, 0.309392
445.gobmk,445.gobmk_30,1,30,0,0.133333,0.533333,1.6,0.266667,0.0333333,380,0,1,1,0, 0.0666667, 0.3
445.gobmk,445.gobmk_31,1,91,0,0.186813,0.472527,1.79121,0,0.043956,1,0,0,1,0, 0.10989, 0.318681
445.gobmk,445.gobmk_32,1,21,0,0.047619,0.761905,1.66667,0.190476,0,1,0,2,1.14286,0, 0.0952381, 0.380952
445.gobmk,445.gobmk_33,1,21,0,0.047619,0.761905,1.66667,0.190476,0,1,0,2,1.14286,0, 0.0952381, 0.380952
445.gobmk,445.gobmk_34,1,3,0,0.333333,0.333333,1.33333,0,0,1,2,0,0.666667,0, 0, 0.333333
445.gobmk,445.gobmk_35,1,67,0,0.104478,0.597015,1.73134,0.208955,0.0298507,380,2,1,0.940299,0, 0.0895522, 0.298507
445.gobmk,445.gobmk_36,1,13,0,0.230769,0.461538,1.61538,0.230769,0.0769231,380,2,0,0.846154,0, 0.0769231, 0.230769
445.gobmk,445.gobmk_37,1,22,0,0.181818,0.454545,1.72727,0.0909091,0.0454545,422,2,0,0.909091,0, 0.0909091, 0.272727
445.gobmk,445.gobmk_38,1,21,0,0.238095,0.333333,1.71429,0.0952381,0.0952381,1,0,0,0.904762,0, 0, 0.285714
445.gobmk,445.gobmk_39,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
445.gobmk,445.gobmk_40,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
445.gobmk,445.gobmk_41,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
445.gobmk,445.gobmk_42,1,12,0,0.0833333,0.5,1.83333,0.166667,0.0833333,1,0,0,1,0, 0, 0.333333
445.gobmk,445.gobmk_43,1,21,0,0.047619,0.666667,1.57143,0.190476,0,1,0,2,1.14286,0, 0.0952381, 0.380952
445.gobmk,445.gobmk_44,1,10,0,0.1,0.6,1.6,0.2,0,1,0,0,1,0, 0, 0.4
445.gobmk,445.gobmk_45,1,9,0,0.222222,0.444444,1.66667,0.111111,0.111111,1,0,0,1,0, 0, 0.333333
445.gobmk,445.gobmk_46,1,20,0,0.15,0.6,1.6,0.15,0.05,1,0,1,1.1,0, 0.05, 0.35
445.gobmk,445.gobmk_47,1,151,0,0.125828,0.516556,1.66225,0.13245,0.0264901,1,0,0,1.07285,0, 0.0794702, 0.331126
445.gobmk,445.gobmk_48,1,204,0,0.142157,0.480392,1.71569,0.161765,0.00980392,1,0,0,1.08333,0, 0.0196078, 0.338235
445.gobmk,445.gobmk_49,1,27,0,0.148148,0.555556,1.51852,0.185185,0.0740741,1,0,0,1.03704,0, 0.037037, 0.37037
445.gobmk,445.gobmk_50,1,10,0,0.1,0.7,1.4,0.2,0,1,0,0,1,0, 0.1, 0.4
445.gobmk,445.gobmk_51,1,133,0,0.075188,0.556391,1.55639,0.240602,0.0075188,1,0,0,1.11278,0, 0.0075188, 0.368421
445.gobmk,445.gobmk_52,1,47,0,0.148936,0.595745,1.6383,0.148936,0.0638298,1,0,0,1.06383,0, 0.0851064, 0.361702
445.gobmk,445.gobmk_53,1,47,0,0.148936,0.595745,1.6383,0.148936,0.0638298,1,0,0,1.06383,0, 0.0851064, 0.361702
445.gobmk,445.gobmk_54,1,47,0,0.148936,0.595745,1.6383,0.148936,0.0638298,1,0,0,1.06383,0, 0.0851064, 0.361702
445.gobmk,445.gobmk_55,1,47,0,0.148936,0.595745,1.6383,0.148936,0.0638298,1,0,0,1.06383,0, 0.0851064, 0.361702
445.gobmk,445.gobmk_56,3,51,0,0.137255,0.568627,1.58824,0.117647,0.0392157,1,0,0,1.11765,0, 0.0784314, 0.392157
445.gobmk,445.gobmk_57,2,6,0,0.166667,0.666667,1.5,0.166667,0,1,0,0,1,0, 0.166667, 0.333333
445.gobmk,445.gobmk_58,1,101,0,0.118812,0.594059,1.62376,0.138614,0.019802,1,0,0,1.09901,0, 0.0693069, 0.376238
445.gobmk,445.gobmk_59,2,14,0,0.142857,0.571429,1.64286,0.214286,0.0714286,1,0,0,1.07143,0, 0, 0.357143
445.gobmk,445.gobmk_60,2,99,0,0.121212,0.545455,1.71717,0.161616,0.030303,1,0,0,1.05051,0, 0.030303, 0.343434
445.gobmk,445.gobmk_61,1,117,0,0.153846,0.521368,1.69231,0.153846,0.025641,1,0,0,1.03419,0, 0.034188, 0.333333
445.gobmk,445.gobmk_62,2,162,0,0.148148,0.524691,1.64815,0.117284,0.0185185,1,0,0,1.04938,0, 0.0802469, 0.345679
445.gobmk,445.gobmk_63,2,45,0,0.155556,0.6,1.62222,0.133333,0.0666667,1,0,0,1.06667,0, 0.0888889, 0.377778
445.gobmk,445.gobmk_64,1,125,0,0.168,0.568,1.664,0.152,0.032,1,0,0,1.016,0, 0.08, 0.328
445.gobmk,445.gobmk_65,1,42,0,0.142857,0.595238,1.47619,0.166667,0.0714286,1,0,0,1.09524,0, 0.047619, 0.404762
445.gobmk,445.gobmk_66,1,10,0,0.1,0.7,1.4,0.2,0,1,0,0,1,0, 0.1, 0.4
445.gobmk,445.gobmk_67,1,148,0,0.0810811,0.567568,1.54054,0.22973,0.0135135,1,0,0,1.12162,0, 0.0135135, 0.378378
445.gobmk,445.gobmk_68,1,129,0,0.0697674,0.55814,1.55814,0.248062,0.00775194,1,0,0,1.11628,0, 0, 0.372093
445.gobmk,445.gobmk_69,1,18,0,0.166667,0.611111,1.5,0.111111,0.0555556,1,0,0,1.11111,0, 0.111111, 0.388889
445.gobmk,445.gobmk_70,1,16,0,0.0625,0.75,1.625,0.1875,0,1,0,0,1.125,0, 0.0625, 0.375
445.gobmk,445.gobmk_71,1,27,0,0.111111,0.703704,1.66667,0.111111,0.037037,1,0,0,1.14815,0, 0.111111, 0.37037
445.gobmk,445.gobmk_72,1,27,0,0.111111,0.703704,1.66667,0.111111,0.037037,1,0,0,1.14815,0, 0.111111, 0.37037
445.gobmk,445.gobmk_73,2,102,0,0.0588235,0.607843,1.63725,0.235294,0.0196078,5,0,0,1.11765,0, 0.0294118, 0.352941
445.gobmk,445.gobmk_74,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0
445.gobmk,445.gobmk_75,1,29,0,0.0344828,0.758621,1.62069,0.206897,0,1,0,0,1.10345,0, 0.0689655, 0.37931
445.gobmk,445.gobmk_76,1,149,0,0.0671141,0.52349,1.6443,0.234899,0.00671141,1,0,0,1.10738,0, 0, 0.348993
445.gobmk,445.gobmk_77,1,12,0,0.166667,0.583333,1.75,0.166667,0.0833333,1,0,0,1.08333,0, 0, 0.333333
445.gobmk,445.gobmk_78,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
445.gobmk,445.gobmk_79,1,8,0,0.25,0.5,1.625,0.125,0.125,1,0,0,1,0, 0, 0.375
445.gobmk,445.gobmk_80,1,24,0,0.25,0.416667,1.58333,0.166667,0.0416667,380,0,0,0.75,0, 0.0833333, 0.25
445.gobmk,445.gobmk_81,1,25,0,0.12,0.68,1.72,0.12,0.04,1,0,0,1.08,0, 0.08, 0.36
445.gobmk,445.gobmk_82,1,25,0,0.12,0.68,1.72,0.12,0.04,1,0,0,1.08,0, 0.08, 0.36
445.gobmk,445.gobmk_83,1,25,0,0.12,0.68,1.72,0.12,0.04,1,0,0,1.08,0, 0.08, 0.36
445.gobmk,445.gobmk_84,1,25,0,0.12,0.68,1.72,0.12,0.04,1,0,0,1.08,0, 0.08, 0.36
445.gobmk,445.gobmk_85,1,46,0,0.108696,0.521739,1.6087,0.173913,0.0434783,5,0,0,1.15217,0, 0.0434783, 0.369565
445.gobmk,445.gobmk_86,1,422,0,0.104265,0.580569,1.76066,0.177725,0.007109,1,0,4,1.00948,0, 0.0592417, 0.28436
445.gobmk,445.gobmk_87,1,20,0,0.05,0.65,1.75,0.2,0,1,0,0,1.1,0, 0, 0.35
445.gobmk,445.gobmk_88,1,34,0,0.0588235,0.705882,1.67647,0.205882,0,1,0,2,1,0, 0.147059, 0.323529
445.gobmk,445.gobmk_89,1,10,0,0.2,0.6,1.7,0.1,0.1,1,0,0,1.1,0, 0, 0.4
445.gobmk,445.gobmk_90,1,14,0,0.0714286,0.714286,1.78571,0.214286,0,1,0,0,1,0, 0.0714286, 0.285714
445.gobmk,445.gobmk_91,1,75,0,0.04,0.746667,1.84,0.16,0.0133333,1,0,0,1.09333,0, 0.12, 0.306667
445.gobmk,445.gobmk_92,1,60,0,0.133333,0.616667,1.73333,0.183333,0.05,1,0,0,1,0, 0.0666667, 0.3
445.gobmk,445.gobmk_93,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
445.gobmk,445.gobmk_94,1,214,0,0.130841,0.565421,1.75234,0.163551,0.0140187,1,0,0,0.981308,0, 0.0607477, 0.280374
445.gobmk,445.gobmk_95,1,29,0,0.103448,0.689655,1.82759,0.137931,0.0344828,1,0,2,1,0, 0.103448, 0.275862
445.gobmk,445.gobmk_96,1,10,0,0.2,0.6,1.7,0.1,0.1,1,0,0,1.1,0, 0, 0.4
445.gobmk,445.gobmk_97,1,4,0,0.25,0.5,1.5,0,0,1,0,0,1,0, 0, 0.5
445.gobmk,445.gobmk_98,2,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
445.gobmk,445.gobmk_99,1,22,0,0.227273,0.545455,1.63636,0.0454545,0.0454545,1,0,0,0.954545,0, 0.0454545, 0.409091
445.gobmk,445.gobmk_100,1,9,0,0.111111,0.777778,1.66667,0.111111,0,1,1,0,1,0, 0.111111, 0.333333
445.gobmk,445.gobmk_101,1,9,0,0.111111,0.777778,1.66667,0.111111,0,1,1,0,1,0, 0.111111, 0.333333
445.gobmk,445.gobmk_102,1,8,0,0.125,0.75,1.5,0.125,0,1,1,0,1,0, 0.125, 0.375
445.gobmk,445.gobmk_103,2,11,0,0.0909091,0.636364,1.54545,0.181818,0,21,0,0,1.27273,0, 0.0909091, 0.363636
445.gobmk,445.gobmk_104,2,10,0,0.1,0.6,1.7,0.2,0,21,0,0,1.1,0, 0, 0.4
445.gobmk,445.gobmk_105,1,19,0,0.263158,0.526316,1.73684,0.0526316,0.0526316,8,0,0,0.842105,0, 0.157895, 0.315789
445.gobmk,445.gobmk_106,2,11,0,0.181818,0.727273,1.63636,0,0.0909091,1,0,0,1.18182,0, 0.181818, 0.454545
445.gobmk,445.gobmk_107,1,67,0,0.149254,0.701493,1.73134,0.0746269,0.0298507,1,0,0,1.04478,0, 0.0895522, 0.373134
445.gobmk,445.gobmk_108,2,8,0,0.125,0.625,1.625,0.25,0,21,0,0,1.125,0, 0.125, 0.25
445.gobmk,445.gobmk_109,1,3,0,0.666667,0.333333,1.33333,0,0,8,0,0,0.333333,0, 0.333333, 0
445.gobmk,445.gobmk_110,2,16,0,0.125,0.6875,1.8125,0.125,0.0625,1,0,0,1.125,0, 0, 0.375
445.gobmk,445.gobmk_111,1,23,0,0.26087,0.565217,1.82609,0.0434783,0.0869565,1,0,0,0.826087,0, 0.0869565, 0.26087
445.gobmk,445.gobmk_112,1,14,0,0.142857,0.642857,1.78571,0.0714286,0.0714286,1,0,0,1,0, 0, 0.357143
445.gobmk,445.gobmk_113,1,14,0,0.214286,0.571429,1.78571,0,0.0714286,1,0,0,1.07143,0, 0, 0.428571
445.gobmk,445.gobmk_114,1,16,0,0.125,0.5625,1.8125,0.125,0.0625,1,0,0,1,0, 0, 0.3125
445.gobmk,445.gobmk_115,1,94,0,0.170213,0.553191,1.80851,0.0851064,0.0531915,1,0,1,1.01064,0, 0.0957447, 0.329787
445.gobmk,445.gobmk_116,1,25,0,0.24,0.4,1.68,0.16,0.04,380,0,0,0.96,0, 0, 0.32
445.gobmk,445.gobmk_117,3,84,0,0.107143,0.559524,1.7381,0.190476,0.0238095,1,0,0,1.19048,0, 0, 0.392857
445.gobmk,445.gobmk_118,2,5,0,0.4,0.4,1.4,0,0,1,0,0,0.8,0, 0.2, 0.2
445.gobmk,445.gobmk_119,1,36,0,0.277778,0.388889,1.97222,0.111111,0.0555556,1,0,0,0.916667,0, 0.111111, 0.222222
445.gobmk,445.gobmk_120,1,69,0,0.231884,0.449275,1.7971,0.0869565,0.0289855,380,0,0,0.985507,0, 0.0434783, 0.333333
445.gobmk,445.gobmk_121,1,32,0,0.1875,0.5625,2.03125,0.0625,0.0625,1,0,0,1.1875,0, 0.125, 0.40625
445.gobmk,445.gobmk_122,1,52,0,0.269231,0.461538,1.71154,0.115385,0.0384615,380,0,0,0.903846,0, 0.0769231, 0.288462
445.gobmk,445.gobmk_123,2,18,0,0.222222,0.444444,1.72222,0.166667,0.0555556,380,0,0,0.944444,0, 0.0555556, 0.277778
445.gobmk,445.gobmk_124,1,37,0,0.216216,0.486486,1.78378,0.135135,0.0540541,380,0,0,0.972973,0, 0.027027, 0.297297
445.gobmk,445.gobmk_125,1,103,0,0.23301,0.524272,1.70874,0.165049,0.0194175,380,0,0,0.864078,0, 0.0776699, 0.242718
445.gobmk,445.gobmk_126,3,53,0,0.169811,0.490566,1.73585,0.150943,0.0566038,5,0,0,1.09434,0, 0.0566038, 0.320755
445.gobmk,445.gobmk_127,2,39,0,0.153846,0.538462,1.74359,0.153846,0.0512821,1,0,0,1.15385,0, 0.0769231, 0.307692
445.gobmk,445.gobmk_128,1,51,0,0.176471,0.490196,1.82353,0.117647,0.0196078,380,0,0,1.01961,0, 0.0980392, 0.294118
445.gobmk,445.gobmk_129,2,53,0,0.150943,0.54717,1.88679,0.0754717,0.0566038,1,0,0,1.18868,0, 0.0754717, 0.396226
445.gobmk,445.gobmk_130,1,97,0,0.14433,0.618557,1.82474,0.103093,0.0309278,1,0,0,1.05155,0, 0.154639, 0.28866
445.gobmk,445.gobmk_131,1,17,0,0.235294,0.411765,1.70588,0.176471,0.0588235,380,0,0,0.882353,0, 0, 0.294118
445.gobmk,445.gobmk_132,1,5,0,0.4,0.2,1.8,0,0.2,1,0,0,0.8,0, 0, 0.2
445.gobmk,445.gobmk_133,2,80,0,0.25,0.375,1.7625,0.0875,0.05,1,0,0,0.9875,0, 0.0125, 0.3125
445.gobmk,445.gobmk_134,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0
445.gobmk,445.gobmk_135,2,25,0,0.08,0.6,1.76,0.16,0.04,1,0,0,1.16,0, 0, 0.36
445.gobmk,445.gobmk_136,1,22,0,0.227273,0.5,1.63636,0.0909091,0.0454545,1,0,0,0.863636,0, 0.0454545, 0.272727
445.gobmk,445.gobmk_137,1,11,0,0.0909091,0.636364,1.54545,0.181818,0,1,0,0,1.18182,0, 0.0909091, 0.363636
445.gobmk,445.gobmk_138,2,51,0,0.137255,0.529412,1.76471,0.176471,0.0392157,1,0,1,1.13725,0, 0.0588235, 0.313725
445.gobmk,445.gobmk_139,3,63,0,0.126984,0.52381,1.7619,0.190476,0.031746,1,0,1,1.14286,0, 0.047619, 0.31746
445.gobmk,445.gobmk_140,2,43,0,0.186047,0.534884,1.7907,0.116279,0.0697674,1,0,0,1.13953,0, 0.116279, 0.27907
445.gobmk,445.gobmk_141,2,7,0,0.142857,0.571429,1.42857,0.142857,0,1,0,0,1,0, 0, 0.428571
445.gobmk,445.gobmk_142,1,66,0,0.19697,0.515152,1.72727,0.0909091,0.030303,1,0,0,1.0303,0, 0.136364, 0.272727
445.gobmk,445.gobmk_143,2,22,0,0.136364,0.636364,1.59091,0.181818,0.0454545,1,0,0,1.22727,0, 0.0909091, 0.363636
445.gobmk,445.gobmk_144,3,76,0,0.144737,0.565789,1.60526,0.184211,0.0394737,1,0,3,1.19737,0, 0.0526316, 0.328947
445.gobmk,445.gobmk_145,2,131,0,0.183206,0.48855,1.66412,0.167939,0.0305344,5,0,2,1.07634,0, 0.0763359, 0.290076
445.gobmk,445.gobmk_146,1,56,0,0.178571,0.607143,1.64286,0.142857,0.0535714,1,0,1,1.08929,0, 0.160714, 0.321429
445.gobmk,445.gobmk_147,2,12,0,0.166667,0.583333,1.66667,0.166667,0.0833333,1,0,0,1.08333,0, 0, 0.333333
445.gobmk,445.gobmk_148,1,26,0,0.192308,0.538462,1.69231,0.153846,0.0384615,1,0,0,1,0, 0.0769231, 0.269231
445.gobmk,445.gobmk_149,1,176,0,0.221591,0.505682,1.78977,0.0511364,0.0227273,1,0,0,1,0, 0.0284091, 0.380682
445.gobmk,445.gobmk_150,1,24,0,0.125,0.625,1.66667,0.166667,0.0416667,1,0,0,1.16667,0, 0, 0.375
445.gobmk,445.gobmk_151,1,18,0,0.166667,0.611111,1.66667,0.111111,0.0555556,1,0,0,1.11111,0, 0, 0.388889
445.gobmk,445.gobmk_152,1,10,0,0.2,0.5,1.7,0.2,0.1,1,0,0,1,0, 0, 0.3
445.gobmk,445.gobmk_153,1,24,0,0.125,0.625,1.66667,0.166667,0.0416667,1,0,0,1.16667,0, 0, 0.375
445.gobmk,445.gobmk_154,1,18,0,0.166667,0.611111,1.66667,0.111111,0.0555556,1,0,0,1.11111,0, 0, 0.388889
445.gobmk,445.gobmk_155,1,34,0,0.176471,0.588235,1.70588,0.117647,0.0588235,1,0,0,0.823529,0, 0.0588235, 0.294118
445.gobmk,445.gobmk_156,2,8,0,0.25,0.5,1.875,0.125,0.125,1,0,0,0.875,0, 0, 0.25
445.gobmk,445.gobmk_157,1,63,0,0.206349,0.507937,1.73016,0.142857,0.031746,380,0,0,0.904762,0, 0.031746, 0.285714
445.gobmk,445.gobmk_158,2,11,0,0.181818,0.545455,1.81818,0.181818,0.0909091,1,0,0,1,0, 0, 0.272727
445.gobmk,445.gobmk_159,1,73,0,0.219178,0.465753,1.90411,0.109589,0.0273973,380,0,0,0.917808,0, 0.0684932, 0.232877
445.gobmk,445.gobmk_160,1,23,0,0.130435,0.608696,1.78261,0.217391,0.0434783,380,0,0,0.956522,0, 0.0434783, 0.26087
445.gobmk,445.gobmk_161,1,135,0,0.162963,0.614815,1.74074,0.118519,0.0296296,1,0,0,0.940741,0, 0.0740741, 0.288889
445.gobmk,445.gobmk_162,1,56,0,0.125,0.625,1.71429,0.125,0.0357143,1,0,0,0.946429,0, 0.0178571, 0.357143
445.gobmk,445.gobmk_163,1,24,0,0.125,0.5,1.79167,0.291667,0.0416667,380,0,0,1,0, 0.0416667, 0.25
445.gobmk,445.gobmk_164,1,197,0.035533,0.152284,0.553299,1.8934,0.147208,0.0203046,380,0,0,0.979695,0, 0.0659898, 0.263959
445.gobmk,445.gobmk_165,1,24,0,0.125,0.5,1.79167,0.291667,0.0416667,380,0,0,1,0, 0.0416667, 0.25
445.gobmk,445.gobmk_166,1,69,0,0.188406,0.536232,1.7971,0.188406,0.0289855,380,0,0,0.913043,0, 0.0434783, 0.246377
445.gobmk,445.gobmk_167,1,292,0.0239726,0.113014,0.619863,1.90068,0.14726,0.010274,380,0,0,1.03425,0, 0.113014, 0.260274
445.gobmk,445.gobmk_168,1,24,0,0.125,0.5,1.79167,0.291667,0.0416667,380,0,0,1,0, 0.0416667, 0.25
445.gobmk,445.gobmk_169,1,32,0,0.1875,0.5,1.71875,0.1875,0.0625,380,0,0,0.96875,0, 0.03125, 0.28125
445.gobmk,445.gobmk_170,1,13,0,0.0769231,0.769231,1.53846,0.153846,0,1,0,0,1,0, 0.0769231, 0.384615
445.gobmk,445.gobmk_171,1,36,0,0.138889,0.555556,1.75,0.194444,0.0277778,380,0,0,1,0, 0.0277778, 0.305556
445.gobmk,445.gobmk_172,1,205,0,0.131707,0.580488,1.9122,0.165854,0.0146341,380,0,0,0.980488,0, 0.0097561, 0.282927
445.gobmk,445.gobmk_173,1,107,0,0.140187,0.53271,2,0.149533,0.0186916,380,0,0,1.07477,0, 0.0373832, 0.299065
445.gobmk,445.gobmk_174,1,147,0,0.136054,0.619048,1.83673,0.14966,0.0272109,380,0,0,1.02041,0, 0.0272109, 0.326531
445.gobmk,445.gobmk_175,1,69,0,0.217391,0.478261,1.85507,0.115942,0.0434783,380,0,0,0.942029,0, 0, 0.289855
445.gobmk,445.gobmk_176,1,160,0,0.0625,0.7,1.9,0.19375,0.0125,380,0,0,1,0, 0.11875, 0.25
445.gobmk,445.gobmk_177,3,54,0,0.148148,0.574074,1.64815,0.111111,0.037037,5,0,0,1.11111,0, 0.0555556, 0.37037
445.gobmk,445.gobmk_178,2,37,0,0.162162,0.540541,1.64865,0.108108,0.0540541,1,0,0,1.08108,0, 0.0540541, 0.324324
445.gobmk,445.gobmk_179,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0
445.gobmk,445.gobmk_180,1,73,0,0.0136986,0.808219,1.71233,0.164384,0,1,0,0,0.986301,0, 0.150685, 0.328767
445.gobmk,445.gobmk_181,1,43,0,0.162791,0.534884,1.69767,0.209302,0.0465116,380,0,0,0.976744,0, 0.0232558, 0.302326
445.gobmk,445.gobmk_182,1,49,0,0.142857,0.591837,1.77551,0.183673,0.0408163,380,0,0,0.959184,0, 0.0816327, 0.265306
445.gobmk,445.gobmk_183,2,40,0,0.1,0.55,1.625,0.2,0.025,1,0,0,1.125,0, 0, 0.375
445.gobmk,445.gobmk_184,2,39,0,0.102564,0.538462,1.69231,0.179487,0.0512821,1,0,0,1.17949,0, 0, 0.410256
445.gobmk,445.gobmk_185,1,64,0,0.296875,0.484375,1.71875,0.125,0.046875,380,0,0,0.796875,0, 0.15625, 0.1875
445.gobmk,445.gobmk_186,1,94,0,0.180851,0.542553,1.76596,0.180851,0.0319149,380,0,0,0.968085,0, 0.0319149, 0.276596
445.gobmk,445.gobmk_187,1,17,0,0.176471,0.470588,1.58824,0.235294,0.0588235,380,0,0,1.05882,0, 0.0588235, 0.294118
445.gobmk,445.gobmk_188,1,9,0,0.111111,0.666667,1.55556,0.111111,0,1,0,0,1,0, 0.111111, 0.333333
445.gobmk,445.gobmk_189,1,7,0,0.142857,0.714286,1.57143,0.142857,0,1,0,0,0.857143,0, 0.142857, 0.285714
445.gobmk,445.gobmk_190,2,35,0,0.142857,0.542857,1.68571,0.171429,0.0857143,5,0,1,1.14286,0, 0.0857143, 0.314286
445.gobmk,445.gobmk_191,3,10,0,0.1,0.6,1.6,0.2,0,1,0,0,1.2,0, 0, 0.4
445.gobmk,445.gobmk_192,2,5,0,0.4,0.4,1.4,0,0,1,0,0,0.8,0, 0.2, 0.2
445.gobmk,445.gobmk_193,1,105,0,0.190476,0.457143,1.68571,0.171429,0.0285714,380,0,0,1.04762,0, 0.0285714, 0.285714
445.gobmk,445.gobmk_194,3,92,0,0.173913,0.51087,1.71739,0.130435,0.0543478,5,0,1,1.1413,0, 0.0543478, 0.336957
445.gobmk,445.gobmk_195,2,43,0,0.186047,0.534884,1.69767,0.162791,0.0465116,1,0,0,1.02326,0, 0.0465116, 0.302326
445.gobmk,445.gobmk_196,1,5,0,0.6,0.4,1.4,0,0,6,0,0,0.4,0, 0.4, 0
445.gobmk,445.gobmk_197,1,46,0,0.152174,0.543478,1.67391,0.23913,0.0434783,380,0,0,1.02174,0, 0.0869565, 0.26087
445.gobmk,445.gobmk_198,2,30,0.0333333,0.1,0.666667,1.6,0.2,0.0333333,1,0,1,1.26667,0, 0.1, 0.366667
445.gobmk,445.gobmk_199,1,5,0,0.4,0.4,1.4,0,0,4,0,0,0.8,0, 0.2, 0.2
