benchmark, unique_loop_id, loop_nest_level, dynOp_count, floatOp_count, branchOp_count, memOp_count, operands_count, implicit_instr_count, unique_pred_count, trip_count, loop_calls, reuse_count, use_count, def_count, store_count, load_count
458.sjeng,458.sjeng_26,2,9,0,0.333333,0.333333,2,0,0.222222,1,0,0,1,0, 0, 0.333333
458.sjeng,458.sjeng_27,1,20,0,0.15,0.65,1.5,0.15,0,1,0,0,1.05,0, 0.15, 0.35
458.sjeng,458.sjeng_28,1,12,0,0.166667,0.5,1.66667,0.166667,0.0833333,1,0,0,1,0, 0, 0.333333
458.sjeng,458.sjeng_29,2,9,0,0.333333,0.333333,2,0,0.222222,1,0,0,1,0, 0, 0.333333
458.sjeng,458.sjeng_30,1,24,0,0.208333,0.541667,1.625,0.0833333,0.0833333,1,0,0,1.04167,0, 0.125, 0.333333
458.sjeng,458.sjeng_31,2,8,0,0.125,0.5,1.5,0.25,0.125,1,0,0,1.125,0, 0, 0.375
458.sjeng,458.sjeng_32,2,199,0,0.0301508,0.552764,1.84925,0.18593,0.00502513,1,0,10,1.11055,0, 0.080402, 0.291457
458.sjeng,458.sjeng_33,1,3,0,1,0,1,0,0,1,0,0,0,0, 0, 0
458.sjeng,458.sjeng_34,1,21,0,0.285714,0.428571,1.66667,0.047619,0.0952381,1,43899,0,0.952381,0, 0.047619, 0.333333
458.sjeng,458.sjeng_35,1,14,0,0.285714,0.428571,1.64286,0.0714286,0.142857,1,207575,0,0.928571,0, 0, 0.357143
458.sjeng,458.sjeng_36,2,0,0,0,0,0,0,0,1,2,0,0,0, 0, 0
458.sjeng,458.sjeng_37,2,0,0,0,0,0,0,0,1,2,0,0,0, 0, 0
458.sjeng,458.sjeng_38,2,19,0,0.263158,0.631579,2.05263,0.105263,0,1,2,0,0.421053,0, 0.421053, 0.157895
458.sjeng,458.sjeng_39,2,0,0,0,0,0,0,0,1,2,0,0,0, 0, 0
458.sjeng,458.sjeng_40,2,9,0,0.111111,0.555556,1.55556,0.111111,0,1,37,0,1.11111,0, 0.111111, 0.333333
458.sjeng,458.sjeng_41,1,289,0,0.197232,0.512111,1.61592,0.131488,0.00692042,1,2,0,0.958478,0, 0.131488, 0.290657
458.sjeng,458.sjeng_42,1,0,0,0,0,0,0,0,1,2,0,0,0, 0, 0
458.sjeng,458.sjeng_43,1,110,0.127273,0.0727273,0.372727,1.79091,0.172727,0.00909091,1,0,0,0.845455,0, 0.0545455, 0.290909
458.sjeng,458.sjeng_44,1,18,0,0.0555556,0.388889,2.22222,0,0.111111,1,1,0,0.777778,0, 0.0555556, 0.166667
458.sjeng,458.sjeng_45,2,281,0,0.0569395,0.551601,1.62278,0.213523,0.00355872,145,144,5,1.1032,0, 0.0177936, 0.338078
458.sjeng,458.sjeng_46,1,3,0,0.666667,0.333333,1.33333,0,0,145,1,0,0.333333,0, 0.333333, 0
458.sjeng,458.sjeng_47,2,53,0,0.0754717,0.566038,1.62264,0.188679,0.0188679,65,64,0,1.15094,0, 0.0754717, 0.339623
458.sjeng,458.sjeng_48,1,3,0,0.666667,0.333333,1.33333,0,0,65,1,0,0.333333,0, 0.333333, 0
458.sjeng,458.sjeng_49,1,259,0,0.0579151,0.617761,1.62162,0.200772,0.003861,1,0,0,1.18919,0, 0.123552, 0.370656
458.sjeng,458.sjeng_50,1,597,0,0.118928,0.536013,1.74539,0.107203,0.0100503,1,0,0,1.14908,0, 0.120603, 0.311558
458.sjeng,458.sjeng_51,1,80,0,0.1625,0.5875,1.6625,0.1375,0.05,1,0,2,1.1,0, 0.1, 0.325
458.sjeng,458.sjeng_52,1,9,0,0.111111,0.666667,1.66667,0.222222,0,12,0,0,1.11111,0, 0.222222, 0.222222
458.sjeng,458.sjeng_53,1,4,0,0.25,0.5,1.5,0,0,1,0,0,1,0, 0.25, 0.25
458.sjeng,458.sjeng_54,1,4,0,0.25,0.5,1.5,0,0,1,0,0,1,0, 0.25, 0.25
458.sjeng,458.sjeng_55,1,4,0,0.25,0.5,1.5,0,0,1,0,0,1,0, 0.25, 0.25
458.sjeng,458.sjeng_56,1,4,0,0.25,0.5,1.5,0,0,1,0,0,1,0, 0.25, 0.25
458.sjeng,458.sjeng_57,1,4,0,0.25,0.5,1.5,0,0,1,0,0,1,0, 0.25, 0.25
458.sjeng,458.sjeng_58,1,4,0,0.25,0.5,1.5,0,0,1,0,0,1,0, 0.25, 0.25
458.sjeng,458.sjeng_59,1,4,0,0.25,0.5,1.5,0,0,1,0,0,1,0, 0.25, 0.25
458.sjeng,458.sjeng_60,1,4,0,0.25,0.5,1.5,0,0,1,0,0,1,0, 0.25, 0.25
458.sjeng,458.sjeng_61,1,16,0,0.1875,0.5,1.625,0.125,0.0625,9,0,0,1,0, 0.0625, 0.3125
458.sjeng,458.sjeng_62,1,16,0,0.1875,0.5,1.625,0.125,0.0625,9,0,0,1,0, 0.0625, 0.3125
458.sjeng,458.sjeng_63,1,1,0,1,0,1,0,0,1,27379,0,0,0, 0, 0
458.sjeng,458.sjeng_64,1,1,0,1,0,1,0,0,1,1584,0,0,0, 0, 0
458.sjeng,458.sjeng_65,1,1,0,1,0,1,0,0,1,54093,0,0,0, 0, 0
458.sjeng,458.sjeng_66,1,1,0,1,0,1,0,0,1,135857,0,0,0, 0, 0
458.sjeng,458.sjeng_67,1,1,0,1,0,1,0,0,1,72321,0,0,0, 0, 0
458.sjeng,458.sjeng_68,1,1,0,1,0,1,0,0,1,1456,0,0,0, 0, 0
458.sjeng,458.sjeng_69,1,1,0,1,0,1,0,0,1,139211,0,0,0, 0, 0
458.sjeng,458.sjeng_70,1,1,0,1,0,1,0,0,1,1838,0,0,0, 0, 0
458.sjeng,458.sjeng_71,1,1,0,1,0,1,0,0,1,702,0,0,0, 0, 0
458.sjeng,458.sjeng_72,1,1,0,1,0,1,0,0,1,89833,0,0,0, 0, 0
458.sjeng,458.sjeng_73,1,1,0,1,0,1,0,0,1,61501,0,0,0, 0, 0
458.sjeng,458.sjeng_74,1,1,0,1,0,1,0,0,1,135275,0,0,0, 0, 0
458.sjeng,458.sjeng_75,1,1,0,1,0,1,0,0,1,1734,0,0,0, 0, 0
458.sjeng,458.sjeng_76,1,1,0,1,0,1,0,0,1,203894,0,0,0, 0, 0
458.sjeng,458.sjeng_77,1,1,0,1,0,1,0,0,1,5167,0,0,0, 0, 0
458.sjeng,458.sjeng_78,1,1,0,1,0,1,0,0,1,101488,0,0,0, 0, 0
458.sjeng,458.sjeng_79,2,496,0,0.219758,0.356855,1.76815,0.0685484,0.00403226,1,777809,0,0.860887,0, 0.00806452, 0.280242
458.sjeng,458.sjeng_80,2,496,0,0.219758,0.356855,1.76815,0.0685484,0.00403226,1,860558,0,0.860887,0, 0.00806452, 0.280242
458.sjeng,458.sjeng_81,2,51,0,0.333333,0.352941,1.78431,0.0588235,0.0196078,1,0,0,0.647059,0, 0.0392157, 0.254902
458.sjeng,458.sjeng_82,2,51,0,0.333333,0.352941,1.78431,0.0588235,0.0196078,1,0,0,0.647059,0, 0.0392157, 0.254902
458.sjeng,458.sjeng_83,1,73,0,0.39726,0.342466,1.86301,0,0.0273973,1,1638367,0,0.60274,0, 0.0821918, 0.260274
458.sjeng,458.sjeng_84,1,12,0,0.333333,0.416667,1.58333,0,0.0833333,1,19136185,0,0.833333,0, 0.0833333, 0.333333
458.sjeng,458.sjeng_85,1,1,0,1,0,1,0,0,1,132,0,0,0, 0, 0
458.sjeng,458.sjeng_86,1,1,0,1,0,1,0,0,1,3214,0,0,0, 0, 0
458.sjeng,458.sjeng_87,1,1,0,1,0,1,0,0,1,0,0,0,0, 0, 0
458.sjeng,458.sjeng_88,1,1,0,1,0,1,0,0,1,191455,0,0,0, 0, 0
458.sjeng,458.sjeng_89,1,1,0,1,0,1,0,0,1,1,0,0,0, 0, 0
458.sjeng,458.sjeng_90,1,1,0,1,0,1,0,0,1,13938,0,0,0, 0, 0
458.sjeng,458.sjeng_91,1,1,0,1,0,1,0,0,1,53,0,0,0, 0, 0
458.sjeng,458.sjeng_92,1,1,0,1,0,1,0,0,1,39545,0,0,0, 0, 0
458.sjeng,458.sjeng_93,1,1,0,1,0,1,0,0,1,1171,0,0,0, 0, 0
458.sjeng,458.sjeng_94,1,1,0,1,0,1,0,0,1,1,0,0,0, 0, 0
458.sjeng,458.sjeng_95,1,1,0,1,0,1,0,0,1,3206,0,0,0, 0, 0
458.sjeng,458.sjeng_96,1,1,0,1,0,1,0,0,1,0,0,0,0, 0, 0
458.sjeng,458.sjeng_97,1,1,0,1,0,1,0,0,1,22911,0,0,0, 0, 0
458.sjeng,458.sjeng_98,1,1,0,1,0,1,0,0,1,11,0,0,0, 0, 0
458.sjeng,458.sjeng_99,1,1,0,1,0,1,0,0,1,237,0,0,0, 0, 0
458.sjeng,458.sjeng_100,1,1,0,1,0,1,0,0,1,886,0,0,0, 0, 0
458.sjeng,458.sjeng_101,1,10,0,0.2,0.5,1.6,0.1,0.1,1,145167,0,1,0, 0, 0.4
458.sjeng,458.sjeng_102,1,1,0,1,0,1,0,0,1,31195,0,0,0, 0, 0
458.sjeng,458.sjeng_103,1,1,0,1,0,1,0,0,1,170,0,0,0, 0, 0
458.sjeng,458.sjeng_104,1,1,0,1,0,1,0,0,1,7294,0,0,0, 0, 0
458.sjeng,458.sjeng_105,1,1,0,1,0,1,0,0,1,12136,0,0,0, 0, 0
458.sjeng,458.sjeng_106,1,1,0,1,0,1,0,0,1,14930,0,0,0, 0, 0
458.sjeng,458.sjeng_107,1,1,0,1,0,1,0,0,1,84,0,0,0, 0, 0
458.sjeng,458.sjeng_108,1,1,0,1,0,1,0,0,1,8953,0,0,0, 0, 0
458.sjeng,458.sjeng_109,1,1,0,1,0,1,0,0,1,45,0,0,0, 0, 0
458.sjeng,458.sjeng_110,1,1,0,1,0,1,0,0,1,2063,0,0,0, 0, 0
458.sjeng,458.sjeng_111,1,1,0,1,0,1,0,0,1,1977,0,0,0, 0, 0
458.sjeng,458.sjeng_112,1,1,0,1,0,1,0,0,1,300174,0,0,0, 0, 0
458.sjeng,458.sjeng_113,1,1,0,1,0,1,0,0,1,51,0,0,0, 0, 0
458.sjeng,458.sjeng_114,1,1,0,1,0,1,0,0,1,29718,0,0,0, 0, 0
458.sjeng,458.sjeng_115,1,1,0,1,0,1,0,0,1,29,0,0,0, 0, 0
458.sjeng,458.sjeng_116,1,1,0,1,0,1,0,0,1,153361,0,0,0, 0, 0
458.sjeng,458.sjeng_117,1,1,0,1,0,1,0,0,1,100,0,0,0, 0, 0
458.sjeng,458.sjeng_118,1,1,0,1,0,1,0,0,1,8,0,0,0, 0, 0
458.sjeng,458.sjeng_119,1,1,0,1,0,1,0,0,1,15843,0,0,0, 0, 0
458.sjeng,458.sjeng_120,1,1,0,1,0,1,0,0,1,97,0,0,0, 0, 0
458.sjeng,458.sjeng_121,1,1,0,1,0,1,0,0,1,12763,0,0,0, 0, 0
458.sjeng,458.sjeng_122,1,1,0,1,0,1,0,0,1,13,0,0,0, 0, 0
458.sjeng,458.sjeng_123,1,1,0,1,0,1,0,0,1,26552,0,0,0, 0, 0
458.sjeng,458.sjeng_124,1,1,0,1,0,1,0,0,1,844,0,0,0, 0, 0
458.sjeng,458.sjeng_125,1,1,0,1,0,1,0,0,1,207,0,0,0, 0, 0
458.sjeng,458.sjeng_126,1,10,0,0.2,0.5,1.6,0.1,0.1,1,326800,0,1,0, 0, 0.4
458.sjeng,458.sjeng_127,1,1,0,1,0,1,0,0,1,320,0,0,0, 0, 0
458.sjeng,458.sjeng_128,1,1,0,1,0,1,0,0,1,32002,0,0,0, 0, 0
458.sjeng,458.sjeng_129,1,1,0,1,0,1,0,0,1,15186,0,0,0, 0, 0
458.sjeng,458.sjeng_130,1,1,0,1,0,1,0,0,1,6076,0,0,0, 0, 0
458.sjeng,458.sjeng_131,1,1,0,1,0,1,0,0,1,210,0,0,0, 0, 0
458.sjeng,458.sjeng_132,1,1,0,1,0,1,0,0,1,6014,0,0,0, 0, 0
458.sjeng,458.sjeng_133,1,1,0,1,0,1,0,0,1,624,0,0,0, 0, 0
458.sjeng,458.sjeng_134,1,1,0,1,0,1,0,0,1,27096,0,0,0, 0, 0
458.sjeng,458.sjeng_135,1,12,0,0.166667,0.5,1.66667,0.166667,0.0833333,1,0,0,0.916667,0, 0, 0.333333
458.sjeng,458.sjeng_136,1,12,0,0.166667,0.5,1.66667,0.166667,0.0833333,1,0,0,0.916667,0, 0, 0.333333
458.sjeng,458.sjeng_137,1,1,0,1,0,1,0,0,1,0,0,0,0, 0, 0
458.sjeng,458.sjeng_138,1,42,0,0.214286,0.5,1.71429,0.119048,0.0238095,1,2,0,0.97619,0, 0.0714286, 0.309524
458.sjeng,458.sjeng_139,2,4,0,0.25,0.5,1.5,0,0,1,29487416,0,1,0, 0.25, 0.25
458.sjeng,458.sjeng_140,1,9,0,0.222222,0.555556,1.44444,0.111111,0,5,7371854,0,1,0, 0.111111, 0.333333
458.sjeng,458.sjeng_141,2,4,0,0.25,0.5,1.5,0,0,1,15508584,0,1,0, 0.25, 0.25
458.sjeng,458.sjeng_142,1,9,0,0.222222,0.555556,1.44444,0.111111,0,5,3877146,0,1,0, 0.111111, 0.333333
458.sjeng,458.sjeng_143,1,1403,0,0.150392,0.509622,1.73272,0.109052,0.00427655,1,1366005,0,1.07341,0, 0.0705631, 0.306486
458.sjeng,458.sjeng_144,1,132,0,0.143939,0.530303,1.68939,0.159091,0.030303,1,1366005,2,1.03788,0, 0.0757576, 0.30303
458.sjeng,458.sjeng_145,1,9,0,0.111111,0.666667,1.66667,0.222222,0,12,1366005,0,1.11111,0, 0.222222, 0.222222
458.sjeng,458.sjeng_146,2,20,0,0.25,0.45,2.05,0,0.05,1,0,0,1.05,0, 0.05, 0.25
458.sjeng,458.sjeng_147,1,28,0,0.214286,0.5,1.96429,0,0.0714286,1,0,0,1,0, 0.142857, 0.214286
458.sjeng,458.sjeng_148,2,20,0,0.25,0.45,2.05,0,0.05,1,0,0,1.05,0, 0.05, 0.25
458.sjeng,458.sjeng_149,1,28,0,0.214286,0.5,1.96429,0,0.0714286,1,0,0,1,0, 0.142857, 0.214286
458.sjeng,458.sjeng_150,2,20,0,0.25,0.45,2.05,0,0.05,1,0,0,1.05,0, 0.05, 0.25
458.sjeng,458.sjeng_151,1,28,0,0.214286,0.5,1.96429,0,0.0714286,1,0,0,1,0, 0.142857, 0.214286
458.sjeng,458.sjeng_152,2,20,0,0.25,0.45,2.05,0,0.05,1,0,0,1.05,0, 0.05, 0.25
458.sjeng,458.sjeng_153,1,28,0,0.214286,0.5,1.96429,0,0.0714286,1,0,0,1,0, 0.142857, 0.214286
458.sjeng,458.sjeng_154,2,20,0,0.25,0.45,2.05,0,0.05,1,0,0,1.05,0, 0.05, 0.25
458.sjeng,458.sjeng_155,1,28,0,0.214286,0.5,1.96429,0,0.0714286,1,0,0,1,0, 0.142857, 0.214286
458.sjeng,458.sjeng_156,1,19,0,0.157895,0.631579,1.52632,0.105263,0.0526316,1,0,0,1,0, 0, 0.421053
458.sjeng,458.sjeng_157,1,33,0,0.272727,0.484848,2.36364,0.0606061,0.030303,1,0,0,0.969697,0, 0.121212, 0.30303
458.sjeng,458.sjeng_158,1,12,0,0.166667,0.5,2.33333,0,0.0833333,1,0,0,1.16667,0, 0, 0.25
458.sjeng,458.sjeng_159,1,12,0,0.166667,0.5,2.33333,0,0.0833333,1,0,0,1.16667,0, 0, 0.25
458.sjeng,458.sjeng_160,1,33,0,0.272727,0.484848,2.24242,0.0606061,0.030303,1,0,0,0.969697,0, 0.121212, 0.30303
458.sjeng,458.sjeng_161,1,12,0,0.166667,0.5,2.33333,0,0.0833333,1,0,0,1.16667,0, 0, 0.25
458.sjeng,458.sjeng_162,2,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
458.sjeng,458.sjeng_163,2,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
458.sjeng,458.sjeng_164,1,38,0,0.184211,0.578947,1.65789,0.0526316,0.0789474,1,0,0,0.815789,0, 0.131579, 0.342105
458.sjeng,458.sjeng_165,1,41,0,0.121951,0.731707,1.60976,0.0731707,0.0487805,1,0,0,1.09756,0, 0.0731707, 0.439024
458.sjeng,458.sjeng_166,1,41,0,0.121951,0.731707,1.60976,0.0731707,0.0487805,1,0,0,1.09756,0, 0.0731707, 0.439024
458.sjeng,458.sjeng_167,1,17,0,0.176471,0.529412,2.05882,0,0.0588235,1,0,0,1.17647,0, 0.0588235, 0.294118
458.sjeng,458.sjeng_168,1,17,0,0.176471,0.529412,2.05882,0,0.0588235,1,0,0,1.17647,0, 0.0588235, 0.294118
458.sjeng,458.sjeng_169,1,17,0,0.176471,0.529412,2.05882,0,0.0588235,1,0,0,1.17647,0, 0.0588235, 0.294118
458.sjeng,458.sjeng_170,1,74,0,0.0540541,0.702703,1.87838,0.0810811,0.0135135,1,0,0,1.09459,0, 0.148649, 0.337838
458.sjeng,458.sjeng_171,1,13,0,0.153846,0.538462,2.23077,0,0.0769231,1,0,0,1.23077,0, 0, 0.307692
458.sjeng,458.sjeng_172,1,14,0,0.142857,0.642857,1.92857,0,0.0714286,1,0,0,1,0, 0.0714286, 0.357143
458.sjeng,458.sjeng_173,1,11,0,0.272727,0.454545,1.90909,0,0.181818,1,0,0,0.818182,0, 0, 0.363636
458.sjeng,458.sjeng_174,1,13,0,0.230769,0.461538,1.76923,0.153846,0.0769231,1,0,0,1,0, 0, 0.307692
458.sjeng,458.sjeng_175,1,124,0.0241935,0.0887097,0.677419,1.70161,0.137097,0.0241935,1,0,0,1.08871,0, 0.0403226, 0.395161
458.sjeng,458.sjeng_176,2,40,0,0.175,0.575,1.675,0.125,0.05,1,0,0,1.15,0, 0.1, 0.35
458.sjeng,458.sjeng_177,2,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
458.sjeng,458.sjeng_178,1,214,0,0.14486,0.588785,1.77103,0.0654206,0.0186916,1,0,2,0.96729,0, 0.102804, 0.345794
458.sjeng,458.sjeng_179,1,26,0,0.153846,0.576923,1.92308,0.0769231,0.0384615,1,0,0,1.15385,0, 0.115385, 0.269231
458.sjeng,458.sjeng_180,1,70,0.0428571,0.0714286,0.7,1.62857,0.157143,0.0285714,1,0,0,1.1,0, 0.0142857, 0.428571
458.sjeng,458.sjeng_181,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
458.sjeng,458.sjeng_182,2,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
458.sjeng,458.sjeng_183,2,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
458.sjeng,458.sjeng_184,1,45,0,0.155556,0.511111,2.13333,0.0888889,0.0444444,1,0,0,0.955556,0, 0.0666667, 0.222222
458.sjeng,458.sjeng_185,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
458.sjeng,458.sjeng_186,1,39,0,0.179487,0.358974,1.76923,0.0512821,0.102564,1,0,0,0.871795,0, 0.0512821, 0.282051
458.sjeng,458.sjeng_187,1,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0
458.sjeng,458.sjeng_188,1,36,0,0.166667,0.388889,1.75,0.0555556,0.111111,1,0,0,0.888889,0, 0.0555556, 0.305556
458.sjeng,458.sjeng_189,1,529,0,0.119093,0.582231,1.65406,0.143667,0.0094518,1,131,11,1.05671,0, 0.0567108, 0.353497
458.sjeng,458.sjeng_190,1,405,0,0.111111,0.592593,1.64938,0.145679,0.00740741,1,1615497,7,1.07407,0, 0.0567901, 0.358025
458.sjeng,458.sjeng_191,1,17,0,0.176471,0.470588,2.05882,0,0.0588235,1,0,0,1.11765,0, 0, 0.294118
458.sjeng,458.sjeng_192,2,17,0,0.0588235,0.470588,1.82353,0.352941,0,1,61,0,1,0, 0, 0.235294
458.sjeng,458.sjeng_193,1,95,0,0.168421,0.536842,1.78947,0.0947368,0.0421053,1,1238729,1,1.08421,0, 0.105263, 0.326316
458.sjeng,458.sjeng_194,1,19,0,0.157895,0.684211,1.36842,0.105263,0.0526316,1,8008480,0,1.15789,0, 0.105263, 0.473684
458.sjeng,458.sjeng_195,2,17,0,0.0588235,0.470588,1.82353,0.352941,0,1,354,0,1,0, 0, 0.235294
458.sjeng,458.sjeng_196,1,386,0,0.168394,0.497409,1.84197,0.0829016,0.015544,1,376877,1,1.03109,0, 0.0803109, 0.30829
458.sjeng,458.sjeng_197,1,22,0,0.227273,0.454545,2,0,0.0909091,1,119487,0,1.09091,0, 0.0454545, 0.272727
458.sjeng,458.sjeng_198,1,17,0,0.176471,0.529412,2.05882,0,0.0588235,1,0,0,1.17647,0, 0.0588235, 0.294118
458.sjeng,458.sjeng_199,2,17,0,0.0588235,0.470588,1.82353,0.352941,0,1,4,0,1,0, 0, 0.235294
458.sjeng,458.sjeng_200,2,17,0,0.0588235,0.470588,1.82353,0.352941,0,1,18,0,1,0, 0, 0.235294
458.sjeng,458.sjeng_201,2,17,0,0.0588235,0.470588,1.82353,0.352941,0,1,27,0,1,0, 0, 0.235294
458.sjeng,458.sjeng_202,1,651,0,0.121352,0.542243,1.82949,0.168971,0.00921659,1,22,10,0.99232,0, 0.0675883, 0.311828
458.sjeng,458.sjeng_203,1,17,0,0.176471,0.529412,2.05882,0,0.0588235,1,0,0,1.05882,0, 0.0588235, 0.294118
458.sjeng,458.sjeng_204,1,17,0,0.176471,0.529412,2.05882,0,0.0588235,1,0,0,1.05882,0, 0.0588235, 0.294118
458.sjeng,458.sjeng_205,2,19,0,0.157895,0.578947,2,0,0.0526316,1,2,0,1.10526,0, 0.105263, 0.315789
458.sjeng,458.sjeng_206,2,19,0,0.157895,0.578947,2,0,0.0526316,1,0,0,1.10526,0, 0.105263, 0.315789
458.sjeng,458.sjeng_207,3,9,0,0.111111,0.444444,2,0.333333,0,1,600,0,1,0, 0, 0.222222
458.sjeng,458.sjeng_208,2,3,0,0.666667,0.333333,1.33333,0,0,1,2,0,0.333333,0, 0.333333, 0
458.sjeng,458.sjeng_209,2,28,0,0.0357143,0.535714,2.07143,0.321429,0,1,2,0,0.964286,0, 0.107143, 0.214286
458.sjeng,458.sjeng_210,3,13,0,0.0769231,0.692308,1.69231,0.230769,0,301,21,0,0.923077,0, 0.230769, 0.230769
458.sjeng,458.sjeng_211,2,151,0.0198675,0.238411,0.370861,1.88742,0.0860927,0.0463576,301,2,0,0.81457,0, 0.0927152, 0.278146
458.sjeng,458.sjeng_212,2,28,0,0.142857,0.642857,1.96429,0.107143,0.0357143,301,0,0,1.17857,0, 0, 0.321429
458.sjeng,458.sjeng_213,2,11,0,0.272727,0.454545,1.63636,0.0909091,0.0909091,301,0,0,0.909091,0, 0.0909091, 0.272727
458.sjeng,458.sjeng_214,1,414,0.0120773,0.316425,0.355072,1.86232,0.0410628,0.0120773,1,2,0,0.644928,0, 0.101449, 0.241546
458.sjeng,458.sjeng_215,2,3,0,0.333333,0.333333,1.66667,0,0,1,0,0,0.666667,0, 0, 0.333333
458.sjeng,458.sjeng_216,1,38,0,0.157895,0.526316,1.94737,0.0263158,0.0526316,1,0,0,1.13158,0, 0.0263158, 0.368421
458.sjeng,458.sjeng_217,1,52,0,0.115385,0.673077,1.71154,0.115385,0.0192308,1,3522485,0,1.09615,0, 0.153846, 0.326923
458.sjeng,458.sjeng_218,2,17,0,0.411765,0.294118,1.88235,0,0.117647,1,11416293,0,0.882353,0, 0, 0.294118
458.sjeng,458.sjeng_219,1,71,0,0.211268,0.549296,1.71831,0.084507,0.028169,1,3522485,0,1,0, 0.112676, 0.295775
458.sjeng,458.sjeng_220,2,17,0,0.411765,0.294118,1.88235,0,0.117647,1,13627836,0,0.882353,0, 0, 0.294118
458.sjeng,458.sjeng_221,1,55,0,0.163636,0.636364,1.67273,0.109091,0.0181818,9,3522485,0,1.03636,0, 0.145455, 0.309091
458.sjeng,458.sjeng_222,1,32,0,0.09375,0.625,1.71875,0.1875,0.03125,1,3169096,0,1.09375,0, 0.0625, 0.3125
458.sjeng,458.sjeng_223,1,122,0,0.106557,0.47541,1.66393,0.172131,0.0409836,1,2480995,0,1.13934,0, 0.0491803, 0.303279
